full,trt
0.02614951134,0.05699276924
0.02905058861,0.05367183685
0.03384661674,0.05164432526
0.02954864502,0.05303168297
0.03049707413,0.05256295204
0.02584123611,0.05020785332
0.8349411488,0.05282926559
0.8335347176,0.05214262009
0.02387714386,0.05191612244
0.8186545372,0.05207157135
0.854398489,0.05288982391
0.02228832245,0.05084133148
0.0232424736,0.05150175095
0.02146315575,0.05255150795
0.02436900139,0.05248856544
0.02558159828,0.05157113075
0.02574968338,0.05362081528
0.7807881832,0.04821515083
18.68995643,0.04977297783
1.018746614,0.05083370209
0.02411198616,0.04763650894
0.02837300301,0.05124855042
0.02855038643,0.05071282387
0.02555727959,0.04986524582
0.02706289291,0.04814982414
0.02694058418,0.05069971085
0.03455781937,0.0519516468
0.8219604492,0.05030274391
0.7908363342,0.05274438858
0.8062541485,0.04922056198
0.8247864246,0.0480556488
0.02195119858,0.05172514915
0.8061783314,0.0515897274
0.839807272,0.04822969437
0.02430272102,0.05321288109
0.02586650848,0.04930567741
0.02158880234,0.04859733582
0.02462530136,0.04991698265
0.02301502228,0.0491232872
0.02027058601,0.04671812057
0.02287507057,0.04797339439
0.02664542198,0.04679679871
0.02483439445,0.04790043831
0.02596855164,0.04612207413
0.7856061459,0.04970693588
0.8295755386,0.0505259037
0.02468585968,0.0465695858
0.02078819275,0.04851484299
0.02640986443,0.05061459541
0.02347826958,0.04895853996
0.02471494675,0.04627275467
0.02261590958,0.04673790932
0.02271509171,0.04811358452
0.0250017643,0.04718255997
0.7808775902,0.04735827446
0.8373432159,0.04945254326
0.02345442772,0.04910182953
0.02097845078,0.04794740677
0.02216482162,0.04496574402
0.02233910561,0.05080842972
0.02258014679,0.048350811
0.02300977707,0.04734277725
0.0231359005,0.04788851738
0.7818975449,0.04598975182
0.02231502533,0.04722332954
0.8374354839,0.04735398293
0.02528858185,0.04893445969
0.02291297913,0.04876828194
0.02227473259,0.04745006561
0.02430224419,0.0457983017
0.0232322216,0.0471560955
0.02403521538,0.04656672478
0.0215909481,0.05050849915
0.02386522293,0.04626584053
0.02283644676,0.04502296448
0.02090477943,0.04748511314
0.7864773273,0.04991030693
0.8111562729,0.04908943176
0.02285146713,0.04513168335
0.02734518051,0.05147624016
0.02274751663,0.04628586769
0.8163814545,0.04246306419
0.8188369274,0.0465297699
0.02295231819,0.05032229424
0.8191697598,0.05229854584
0.8297679424,0.04890108109
0.02840638161,0.04468560219
0.8268272877,0.04631638527
0.8030323982,0.04709649086
0.8110225201,0.04938912392
0.8191018105,0.04777431488
0.0224134922,0.04618215561
0.02295351028,0.04729747772
0.02197504044,0.04720830917
0.02185535431,0.04970884323
0.02131819725,0.05154085159
0.02553129196,0.04575872421
0.02672338486,0.04536294937
0.02328467369,0.04723453522
0.02310276031,0.05156755447
0.02243208885,0.04724097252
0.02392053604,0.04953384399
0.7741529942,0.04494929314
0.02292394638,0.04392170906
0.827039957,0.04345917702
0.02291989326,0.04443216324
0.8175961971,0.04619383812
0.8263137341,0.04675483704
0.02208161354,0.04780459404
0.8062374592,0.04518604279
0.8151459694,0.04690933228
0.810860157,0.04454922676
0.02390813828,0.04864597321
0.02238130569,0.0469148159
0.02315664291,0.04732036591
0.02221775055,0.04787826538
0.02067637444,0.04885697365
0.7988650799,0.04605770111
0.8210575581,0.0455031395
0.0222120285,0.04476952553
0.02188372612,0.04836392403
0.02235150337,0.04511094093
0.02442836761,0.04421019554
0.02112364769,0.04852175713
0.02270483971,0.04757881165
0.02473473549,0.04922056198
0.7779898643,0.0452978611
0.02299451828,0.0445857048
0.8032243252,0.04468345642
0.02247023582,0.05121469498
0.0224237442,0.04709100723
0.02319526672,0.05160737038
0.02247834206,0.04464316368
0.02224516869,0.04481101036
0.02389550209,0.05041241646
0.02382111549,0.04726815224
0.02289438248,0.04999756813
0.02496361732,0.0470199585
0.02300071716,0.05349683762
0.02010416985,0.04380011559
0.797494173,0.04427313805
0.7943739891,0.04713201523
0.03035449982,0.04795765877
0.8090572357,0.04708814621
0.8063511848,0.05151605606
0.0226392746,0.04870653152
0.02119159698,0.047352314
0.02490997314,0.04673886299
0.8147559166,0.04600572586
0.8249578476,0.04637718201
0.02404212952,0.04529881477
0.02204108238,0.04679322243
0.02308964729,0.0463950634
0.02178859711,0.04812502861
0.02483391762,0.04834485054
0.0216255188,0.04861569405
0.02220201492,0.04494380951
0.806648016,0.04744791985
0.8154873848,0.04639220238
0.8174369335,0.04821300507
0.8146898746,0.04697203636
0.02370595932,0.04665851593
0.0241048336,0.04454922676
0.0224814415,0.04801011086
0.02276396751,0.04724836349
0.02705764771,0.04807209969
0.02212071419,0.0485458374
0.02308416367,0.04442119598
0.7651383877,0.04671001434
0.8118212223,0.04359292984
0.02197194099,0.04648852348
0.02436637878,0.0474896431
0.8147015572,0.04453253746
0.8148090839,0.04865074158
0.02359223366,0.04654097557
0.02244067192,0.04835605621
0.02270579338,0.04515147209
0.02459907532,0.04615902901
0.02118086815,0.0493824482
0.02155327797,0.04704976082
0.0238199234,0.04713702202
0.7856545448,0.04579257965
0.8278799057,0.04563236237
0.02262854576,0.04979801178
0.8076086044,0.04277396202
0.8292739391,0.04887318611
0.02447938919,0.04636263847
0.8293421268,0.04677724838
0.8221645355,0.04507184029
0.02677989006,0.0458958149
0.02264499664,0.04466938972
0.8187663555,0.04531002045
0.8086445332,0.05007266998
0.02465867996,0.04578995705
0.8218300343,0.04615259171
0.8154416084,0.05184483528
0.02238321304,0.04648542404
0.02346920967,0.04610180855
0.8171646595,0.0464360714
0.8164904118,0.04751086235
0.02515149117,0.04589724541
0.02713561058,0.04643154144
0.02169728279,0.0482313633
0.02452945709,0.04711151123
0.02402186394,0.04673099518
0.7848994732,0.04683279991
0.8083159924,0.04814577103
0.02280664444,0.04468798637
0.01996564865,0.04878759384
0.0242857933,0.04819345474
0.8088490963,0.0505695343
0.8100907803,0.04426145554
0.02154064178,0.04909968376
0.02256917953,0.04520201683
0.02218127251,0.04785776138
0.8190274239,0.05205702782
0.7997283936,0.04663729668
0.0237364769,0.04363369942
0.02325725555,0.04755139351
0.8070673943,0.04366445541
0.8182485104,0.04228305817
0.02251458168,0.04722213745
0.8047862053,0.04691767693
0.8144547939,0.04778218269
0.819555521,0.04556202888
0.8147315979,0.04403686523
0.8072814941,0.04814481735
0.8197135925,0.04297327995
0.02537822723,0.04672789574
0.02201509476,0.04892230034
0.02106261253,0.04698300362
0.02643179893,0.04845476151
0.02471637726,0.04663133621
0.02335143089,0.04629325867
0.02367711067,0.04808592796
0.02294564247,0.04676151276
0.02183103561,0.0499894619
0.02219605446,0.04720902443
0.02196717262,0.04814577103
0.0229344368,0.04770088196
0.7877089977,0.04648900032
0.8169710636,0.05124759674
0.8101322651,0.04874420166
0.8244514465,0.04690241814
0.02438235283,0.04450821877
0.02360844612,0.04727101326
0.02345085144,0.04946708679
0.02346134186,0.04402208328
0.02387404442,0.04527401924
0.02139735222,0.04815077782
0.7816131115,0.04342007637
0.8320112228,0.04382610321
0.03039336205,0.0483443737
0.02412009239,0.04436397552
0.02093291283,0.04599714279
0.02622008324,0.04544448853
0.02412486076,0.04713225365
0.02157330513,0.04558396339
0.02598118782,0.04554510117
0.02229309082,0.04548144341
0.02387261391,0.04246783257
0.02188539505,0.04861211777
0.02249097824,0.04414558411
0.02215695381,0.04591631889
0.02122545242,0.04514193535
0.02446627617,0.04839229584
0.02190709114,0.04250144958
0.02215576172,0.04381465912
0.02361917496,0.04987668991
0.02110004425,0.04401755333
0.02289843559,0.04638600349
0.02248096466,0.04402661324
0.798535347,0.04549455643
0.778845787,0.04631471634
0.02553200722,0.0473048687
0.02409076691,0.04411125183
0.779104948,0.04810404778
0.02273869514,0.04419565201
0.8032605648,0.046210289
0.02781939507,0.04563379288
0.02509093285,0.05034589767
0.02597761154,0.04464840889
0.02083444595,0.04253768921
0.7971818447,0.04379367828
0.8136398792,0.04671692848
0.8139019012,0.04784965515
0.8334774971,0.04759907722
0.02375912666,0.05097937584
0.02458882332,0.04598093033
0.02158617973,0.04486131668
0.02249956131,0.04575848579
0.7762782574,0.04364275932
0.8191020489,0.04959344864
0.7923359871,0.04713201523
0.8105359077,0.04722189903
0.8312425613,0.04307246208
0.02620601654,0.04535150528
0.02119469643,0.04805469513
0.02256202698,0.04674506187
0.8016178608,0.04621291161
0.8035049438,0.04448342323
0.8198702335,0.04575371742
0.0221118927,0.04494953156
0.02401471138,0.04747819901
0.02378726006,0.04590320587
0.8036811352,0.04649949074
0.8168022633,0.04512357712
0.02093172073,0.04559659958
0.02519249916,0.04316735268
0.02358865738,0.04262638092
0.02438759804,0.04890680313
0.02331423759,0.04625320435
0.02580499649,0.0481300354
0.02434945107,0.0456905365
0.02184581757,0.04932808876
0.023011446,0.04365944862
0.02235603333,0.045129776
0.7877879143,0.04272294044
0.7864470482,0.04719471931
0.02400517464,0.04664993286
0.0267021656,0.04901504517
0.02147197723,0.04342293739
0.02393937111,0.04458451271
0.804207325,0.04616308212
0.7988777161,0.04483413696
0.02346467972,0.05470943451
0.0241484642,0.044080019
0.0209839344,0.04680776596
0.02191376686,0.04211616516
0.02109217644,0.04544734955
0.02378129959,0.04360365868
0.02258253098,0.04923629761
0.02413058281,0.0471971035
0.02415680885,0.047768116
0.02083444595,0.0436732769
0.02316212654,0.04517102242
0.02295923233,0.04483890533
0.0240585804,0.04670619965
0.02233910561,0.04558420181
0.02209115028,0.04493069649
0.0242369175,0.04794716835
0.7887690067,0.0464951992
0.788007021,0.0431406498
0.02350449562,0.04703378677
0.02256178856,0.04618263245
0.0226919651,0.04198431969
0.7770383358,0.04422855377
0.8121471405,0.04542207718
0.02408337593,0.04507637024
0.02315211296,0.04749369621
0.02500104904,0.0454864502
0.02293157578,0.04194259644
0.02399945259,0.04469680786
0.02405619621,0.04264807701
0.02110743523,0.0529358387
0.02271842957,0.04874444008
0.0216858387,0.04578447342
0.02330207825,0.04355072975
0.7701797485,0.04514837265
0.7810885906,0.04346585274
0.02370142937,0.04781556129
0.8014962673,0.04423499107
0.8132681847,0.04518342018
0.02832388878,0.04672956467
0.7965350151,0.04211163521
0.8152527809,0.04270815849
0.02322936058,0.04576802254
0.02617692947,0.04837679863
0.02348637581,0.0440454483
0.02294611931,0.04597902298
0.02174901962,0.04471445084
0.02327847481,0.04428768158
0.0216383934,0.04685473442
0.023478508,0.04613566399
0.02204227448,0.05035614967
0.02166652679,0.04351949692
0.02305960655,0.04512572289
0.7729187012,0.04239749908
0.7777814865,0.04649114609
0.02289652824,0.0513651371
0.02170968056,0.04478979111
0.02490067482,0.04581618309
0.02369379997,0.04478383064
0.02352309227,0.0429725647
0.7697982788,0.04525613785
0.8086121082,0.04361772537
0.02387690544,0.0480799675
0.02368187904,0.04733800888
0.02192282677,0.04393553734
0.02233982086,0.04393839836
0.0230615139,0.04450154305
0.02180957794,0.0445125103
0.02078175545,0.0483288765
0.02415823936,0.04342508316
0.7844457626,0.04667186737
0.799366951,0.04226899147
0.02613377571,0.04349637032
0.02182269096,0.04510688782
0.0212790966,0.04406166077
0.02007460594,0.04533815384
0.0213727951,0.0471739769
0.02725172043,0.04257059097
0.02458190918,0.04520726204
0.02216553688,0.04667949677
0.02535939217,0.04169106483
0.02418351173,0.0441968441
0.02252459526,0.04614663124
0.02229857445,0.04372406006
0.02386903763,0.04620075226
0.02242279053,0.04337739944
0.02243924141,0.0430753231
0.02265143394,0.04603171349
0.02786827087,0.04469418526
0.02122974396,0.04575276375
0.02250289917,0.04529118538
0.02357578278,0.04238510132
0.02477383614,0.04485416412
0.02515697479,0.04702544212
0.7847664356,0.04285168648
0.8028850555,0.04621577263
0.02367115021,0.0436630249
0.02232813835,0.04576659203
0.0244178772,0.04845476151
0.7874231339,0.0443687439
0.8069386482,0.04463934898
0.0213496685,0.0434114933
0.02179193497,0.04460906982
0.02531886101,0.04714918137
0.02292156219,0.04569339752
0.02145886421,0.04408502579
0.7725145817,0.04601311684
0.8191754818,0.04262447357
0.02337908745,0.04311156273
0.02207016945,0.04300355911
0.02361249924,0.04204249382
0.02254223824,0.04697322845
0.0241253376,0.04629421234
0.02522158623,0.04393744469
0.7813270092,0.04695916176
0.8177525997,0.04433012009
0.02367281914,0.04555535316
0.8242616653,0.04626178741
0.7991662025,0.04348731041
0.8130521774,0.04671883583
0.02740859985,0.04121828079
0.0224108696,0.04456973076
0.02394485474,0.04486966133
0.02233290672,0.04647088051
0.02113938332,0.04319810867
0.02310848236,0.04498267174
0.02414250374,0.04640936852
0.7799983025,0.04363632202
0.815103054,0.04456400871
0.8119456768,0.04569292068
0.8175227642,0.04437446594
0.8136029243,0.04044818878
0.7989263535,0.04462575912
0.8087601662,0.04405331612
0.02286267281,0.04744529724
0.02649974823,0.04292631149
0.02068448067,0.04578208923
0.02319407463,0.04708600044
0.02429533005,0.04645872116
0.02634501457,0.04503035545
0.02334666252,0.04175806046
0.0238134861,0.04396367073
0.02433347702,0.04344916344
0.02317357063,0.04399085045
0.0212996006,0.04465985298
0.02427077293,0.0442109108
0.02159047127,0.0440955162
0.02544212341,0.04498815536
0.7835044861,0.04343414307
0.7755918503,0.04552292824
0.02312660217,0.04435038567
0.02469444275,0.04267168045
0.02205753326,0.0454211235
0.02216982841,0.04621291161
0.0221555233,0.04455018044
0.02409505844,0.04506254196
0.02204632759,0.04361701012
0.0211622715,0.04353642464
0.02372217178,0.04471039772
0.02325773239,0.04070687294
0.02226114273,0.0432908535
0.0220785141,0.04539704323
0.02406096458,0.04494404793
0.02193427086,0.04736804962
0.02224731445,0.04849886894
0.02482700348,0.04508709908
0.02275395393,0.04275798798
0.0228843689,0.04330158234
0.789550066,0.04557514191
0.7806181908,0.04791092873
0.02889704704,0.04496192932
0.02407312393,0.04301857948
0.02152681351,0.04603815079
0.02325439453,0.04439663887
0.02485942841,0.04390048981
0.02192807198,0.04231095314
0.0237929821,0.04682993889
0.02398324013,0.04589867592
0.02392983437,0.04637861252
0.02375864983,0.04569673538
0.0233206749,0.04395294189
0.02198791504,0.04509949684
0.02362203598,0.04240751266
0.02575302124,0.0486702919
0.02529764175,0.04347634315
0.02521371841,0.04538321495
0.02149701118,0.05128335953
0.7746429443,0.04971289635
0.02529239655,0.04138708115
0.8000848293,0.04386520386
0.02364373207,0.04612493515
0.0214676857,0.04383897781
0.7737402916,0.04575991631
0.8136022091,0.04429602623
0.0217461586,0.04554462433
0.8130426407,0.04455065727
0.8263590336,0.04625415802
0.02266526222,0.04359507561
0.8158552647,0.04834842682
0.8193540573,0.04355502129
0.02132582664,0.04339003563
0.02317070961,0.04608058929
0.02182483673,0.04385066032
0.8070309162,0.04767346382
0.7994923592,0.04217457771
0.03178715706,0.04157543182
0.781992197,0.0447936058
0.8206174374,0.04690241814
0.02159500122,0.04654240608
0.02201700211,0.04834938049
0.8087449074,0.04362750053
0.817317009,0.04956293106
0.02682352066,0.04451704025
0.8132953644,0.04543089867
0.8151540756,0.04346704483
0.8085582256,0.04383611679
0.8126811981,0.0418741703
0.02369403839,0.04545760155
0.02236056328,0.04397821426
0.02330803871,0.04154849052
0.02488970757,0.04492330551
0.02102661133,0.04432034492
0.7556951046,0.04417824745
0.8136379719,0.04317760468
0.02421212196,0.04273438454
0.02445173264,0.04399323463
0.02331590652,0.04364347458
0.02184224129,0.04491114616
0.7863788605,0.04448461533
0.8130762577,0.04508733749
0.02208566666,0.04612493515
0.02200388908,0.04519295692
0.02375721931,0.04376149178
0.7807664871,0.04604816437
0.8019247055,0.04599881172
0.02244544029,0.04318928719
0.02232694626,0.0478208065
0.02258372307,0.04091095924
0.02289319038,0.04139089584
0.02443408966,0.04396748543
0.02214884758,0.04212379456
0.02589893341,0.04263567924
0.02279901505,0.04742765427
0.02435922623,0.04552197456
0.02405548096,0.04892349243
0.7713060379,0.04283285141
0.7778334618,0.04598331451
0.02176523209,0.04386210442
0.8183391094,0.04259371758
0.8101811409,0.04423928261
0.02629590034,0.04418873787
0.8155021667,0.04899477959
0.8177394867,0.04533290863
0.02817034721,0.04422068596
0.8165340424,0.04406237602
0.8125243187,0.0398914814
0.02249312401,0.04602503777
0.02239918709,0.04441094398
0.02242064476,0.04418826103
0.021682024,0.04350423813
0.02365922928,0.04291129112
0.02200627327,0.04579591751
0.0248966217,0.04400539398
0.02330446243,0.04349446297
0.02385950089,0.04392290115
0.0231115818,0.04480981827
0.02219939232,0.04323720932
0.789106369,0.04521298409
0.7955205441,0.04369354248
0.02587103844,0.0456738472
0.809681654,0.04286909103
0.7959969044,0.04496979713
0.02412676811,0.04363083839
0.7946634293,0.04239463806
0.8041033745,0.04439711571
0.8066413403,0.04718208313
0.8093247414,0.04354262352
0.02262878418,0.04455733299
0.02456521988,0.04268264771
0.7850019932,0.04296875
0.8078229427,0.04250144958
0.8162267208,0.04476165771
0.02044606209,0.04201102257
0.02201199532,0.0444009304
0.02340841293,0.04425644875
0.0220720768,0.04448318481
0.02421569824,0.04322552681
0.02162981033,0.04279565811
0.02276086807,0.04387640953
0.02359032631,0.04502916336
0.7715754509,0.04287600517
0.8174376488,0.04512214661
0.0222556591,0.04525828362
0.8155236244,0.04422998428
0.8125836849,0.04500937462
0.02512335777,0.04608845711
0.8083844185,0.04324126244
0.8138451576,0.0428507328
0.785286665,0.04666018486
0.8033554554,0.04268884659
0.0226817131,0.0455532074
0.02383613586,0.04425168037
0.02234530449,0.04254341125
0.8006768227,0.04552149773
0.8079369068,0.04339575768
0.8084974289,0.04512882233
0.8173382282,0.04512882233
0.8249139786,0.04732608795
0.02311635017,0.04543399811
0.02394604683,0.04313278198
0.02301573753,0.04443240166
0.02121472359,0.0430123806
0.02149224281,0.04319500923
0.7828466892,0.0468146801
0.8136959076,0.04564929008
0.0250685215,0.04360127449
0.02510094643,0.04526972771
0.02213859558,0.04137468338
0.02436351776,0.04644823074
0.02290415764,0.04623293877
0.7699916363,0.04727649689
0.8071649075,0.04211759567
0.02430677414,0.0441467762
0.02282524109,0.04606771469
0.02202320099,0.04371500015
0.02647519112,0.04372406006
0.02430605888,0.04376673698
0.02092146873,0.04463791847
0.02341198921,0.04680347443
0.7706298828,0.04393529892
0.8141207695,0.04782390594
0.02273511887,0.04501628876
0.7978656292,0.04425621033
0.8213529587,0.04862093925
0.8192446232,0.04271626472
0.8025350571,0.04171419144
0.8142633438,0.0437681675
0.02357196808,0.0424823761
0.02335762978,0.04328322411
0.02750182152,0.04344797134
0.02176189423,0.04475641251
0.02287149429,0.04534006119
0.0203101635,0.04614377022
0.0277569294,0.04360151291
0.02442407608,0.0449616909
0.7794499397,0.0410091877
0.8067348003,0.04438018799
0.02194476128,0.04399943352
0.02365207672,0.04602837563
0.02449464798,0.04513430595
0.7943329811,0.04456973076
0.8169124126,0.0416738987
0.02519607544,0.04554581642
0.02547478676,0.04308342934
0.0227189064,0.04330396652
0.0243294239,0.05076169968
0.02421545982,0.04501485825
0.02250123024,0.04490184784
0.7912881374,0.04597878456
0.8179819584,0.04492616653
0.02452158928,0.04372882843
0.02089214325,0.04373502731
0.7990753651,0.0426838398
0.8239870071,0.04660606384
0.02187275887,0.04356789589
0.02242827415,0.0441057682
0.02277636528,0.04281949997
0.02373361588,0.0430855751
0.02377223969,0.04413223267
0.02402186394,0.04418754578
0.02368855476,0.04360127449
0.7660560608,0.04302930832
0.7907445431,0.04110980034
0.02492713928,0.04442501068
0.02298951149,0.04462361336
0.7785942554,0.04984378815
0.8131473064,0.04367041588
0.02387833595,0.0458714962
0.02364253998,0.04477906227
0.0250647068,0.04319262505
0.02452254295,0.04384899139
0.02029371262,0.04573225975
0.02147960663,0.04690885544
0.7906246185,0.04384231567
0.8170871735,0.04428958893
0.02397036552,0.04443573952
0.7994253635,0.04361367226
0.8135421276,0.04407072067
0.02381658554,0.04424953461
0.02211475372,0.04301524162
0.02009344101,0.04547214508
0.02298331261,0.04166102409
0.02108407021,0.04573321342
0.800992012,0.04538631439
0.0246732235,0.04651713371
0.7665901184,0.04715776443
0.8128261566,0.04559969902
0.8066854477,0.04437637329
0.02296853065,0.04246449471
0.7984485626,0.0491309166
0.80702281,0.04421615601
0.02237868309,0.04223155975
0.02378964424,0.04433441162
0.02430129051,0.04367685318
0.02113389969,0.04486203194
0.02309966087,0.04666185379
0.02300429344,0.0459587574
0.02220439911,0.04400372505
0.02288341522,0.04476571083
0.7702400684,0.04515695572
0.02258753777,0.04394507408
0.8156483173,0.04521131516
0.02498364449,0.04182910919
0.02125191689,0.04586696625
0.02263641357,0.04362082481
0.02858996391,0.04650306702
0.02146291733,0.04095363617
0.7788171768,0.04988217354
0.8187735081,0.04798436165
0.02468276024,0.04220509529
0.02195835114,0.04470276833
0.02555680275,0.0440864563
0.02241826057,0.04210639
0.02745819092,0.04347729683
0.02340245247,0.04353022575
0.02357506752,0.04138445854
0.02097439766,0.04257440567
0.02141022682,0.04337787628
0.02501869202,0.04641342163
0.02231001854,0.04274439812
0.02181529999,0.04685997963
0.7715239525,0.04497718811
0.7783889771,0.04564929008
0.8202040195,0.04624271393
0.02332854271,0.04517269135
0.02130126953,0.04213809967
0.8052926064,0.04657840729
0.02136063576,0.04523301125
0.8046815395,0.04307174683
0.8172147274,0.04427623749
0.8204033375,0.04288768768
0.02473068237,0.04465389252
0.02152490616,0.04636502266
0.02140927315,0.04267382622
0.02094578743,0.04149389267
0.0205104351,0.04578208923
0.02350831032,0.04432082176
0.02172732353,0.04529309273
0.02352809906,0.04234981537
0.7876052856,0.0435116291
0.02157187462,0.04153251648
0.7755057812,0.04108858109
0.02343082428,0.04477667809
0.02056360245,0.04300475121
0.02251577377,0.04494142532
0.02432155609,0.04509449005
0.02319169044,0.04224967957
0.02545428276,0.04275393486
0.02061700821,0.04248595238
0.02352428436,0.04410839081
0.02498865128,0.04386639595
0.02356505394,0.04343152046
0.7692613602,0.04315304756
0.7756485939,0.04276490211
0.02402377129,0.04667139053
0.02207875252,0.04317760468
0.0220489502,0.04334592819
0.7797305584,0.04495716095
0.8139061928,0.04316234589
0.0273039341,0.04354119301
0.816886425,0.04403090477
0.8180897236,0.04360342026
0.02457308769,0.04467582703
0.8076972961,0.04501652718
0.8029460907,0.04390358925
0.8257007599,0.04508256912
0.02248978615,0.04306435585
0.7944509983,0.04445576668
0.8031048775,0.04651212692
0.0209646225,0.04359579086
0.02346467972,0.0422604084
0.02354693413,0.04379701614
0.02493977547,0.04667615891
0.8026151657,0.04254841805
0.7973036766,0.0425992012
0.8074657917,0.04571509361
0.02449297905,0.04245591164
0.02191972733,0.04331016541
0.0222120285,0.04394459724
0.02269053459,0.04512071609
0.02331614494,0.04395031929
0.02362537384,0.04201173782
0.02224183083,0.05122351646
0.02397990227,0.04272580147
0.7829992771,0.04578614235
0.7833280563,0.0425260067
0.02216720581,0.04404807091
0.02316665649,0.04458236694
0.8194403648,0.04390501976
0.8032701015,0.04231286049
0.02192926407,0.04451298714
0.02114892006,0.04363679886
0.02163267136,0.04394555092
0.02298498154,0.04315018654
0.02289128304,0.04511642456
0.02272796631,0.04286956787
0.02541255951,0.04293298721
0.02307271957,0.04727935791
0.02283525467,0.04126882553
0.02398824692,0.04454016685
0.02386236191,0.03929972649
0.02413201332,0.04824066162
0.02583241463,0.04185366631
0.02380490303,0.04365205765
0.02453589439,0.04257488251
0.02664756775,0.04470252991
0.02854728699,0.04607748985
0.0237224102,0.04310655594
0.02112102509,0.04374408722
0.7710683346,0.04630064964
0.7805364132,0.04482960701
0.02197694778,0.04565000534
0.02261519432,0.04481267929
0.0233809948,0.04301929474
0.7697072029,0.04327607155
0.7907888889,0.04213666916
0.8009777069,0.04286932945
0.8106114864,0.04279112816
0.8076221943,0.04548883438
0.8101072311,0.04383349419
0.02223372459,0.04723024368
0.02505326271,0.04319739342
0.02642703056,0.04241013527
0.02041840553,0.04384636879
0.02313113213,0.04250693321
0.02520036697,0.04257583618
0.02175545692,0.04311823845
0.780911684,0.04568815231
0.8145518303,0.04468107224
0.02258038521,0.04458594322
0.8167283535,0.04407739639
0.8210198879,0.04819846153
0.02243900299,0.04426717758
0.02199172974,0.04697823524
0.02095723152,0.0412402153
0.02483391762,0.04408812523
0.02318763733,0.04449343681
0.0209069252,0.04131984711
0.02479028702,0.04234313965
0.02395915985,0.04459118843
0.7868430614,0.04440379143
0.8134651184,0.04564142227
0.0245513916,0.04424643517
0.8018274307,0.0413107872
0.8207445145,0.04509782791
0.8005728722,0.043841362
0.8016161919,0.04020500183
0.02220201492,0.04457783699
0.02097344398,0.04165029526
0.7628202438,0.04325056076
0.8167288303,0.04734277725
0.02317142487,0.04333019257
0.7977051735,0.04664468765
0.8240435123,0.04599142075
0.02075219154,0.044516325
0.03051733971,0.04458451271
0.02374172211,0.04857182503
0.02445793152,0.04150247574
0.02407813072,0.04697299004
0.02424097061,0.0439517498
0.7765123844,0.04605793953
0.8173995018,0.0442969799
0.02359819412,0.04393792152
0.0229613781,0.04459214211
0.7684106827,0.04318356514
0.8170096874,0.04523491859
0.024497509,0.04261136055
0.02347564697,0.04813480377
0.02296614647,0.04526925087
0.7968301773,0.04095172882
0.8124129772,0.04270482063
0.8070120811,0.0459151268
0.8107874393,0.04080104828
0.02471351624,0.04548668861
0.0230884552,0.04253435135
0.02246952057,0.04258346558
0.02497005463,0.04479241371
0.02285408974,0.04347109795
0.02074146271,0.04446148872
0.02416300774,0.04249691963
0.0206797123,0.04100489616
0.7657897472,0.04496836662
0.8233668804,0.04380679131
0.02415060997,0.04315567017
0.02168369293,0.04228544235
0.0261554718,0.04451155663
0.02439546585,0.04394364357
0.02254796028,0.04431247711
0.7998557091,0.04135346413
0.8134479523,0.04066729546
0.02196073532,0.04451298714
0.7777979374,0.04432821274
0.8163557053,0.0430328846
0.02097821236,0.04119157791
0.02253746986,0.04203796387
0.02052330971,0.04262065887
0.02157926559,0.04177618027
0.02703332901,0.04295611382
0.02417492867,0.04482412338
0.7890000343,0.04586076736
0.7781667709,0.04586219788
0.8353152275,0.04429793358
0.02424383163,0.04337358475
0.02155852318,0.04568576813
0.02488303185,0.04614877701
0.8283376694,0.0446972847
0.8118102551,0.04278874397
0.02250385284,0.04486703873
0.02493858337,0.04684233665
0.024320364,0.04190540314
0.02345013618,0.04238247871
0.02320742607,0.04339051247
0.8116197586,0.04569482803
0.8032295704,0.04264092445
0.8161268234,0.04404568672
0.02325606346,0.04367232323
0.8152880669,0.04541563988
0.02117085457,0.04132413864
0.02093791962,0.04354429245
0.790574789,0.04335474968
0.8252470493,0.04275345802
0.8108644485,0.04469609261
0.8183817863,0.04399299622
0.02670383453,0.0412197113
0.0213572979,0.04556512833
0.02214860916,0.0450463295
0.02265071869,0.04494667053
0.0235016346,0.04232573509
0.02396607399,0.04409885406
0.7779335976,0.04080724716
0.02730751038,0.04495382309
0.8099365234,0.04695343971
0.8045532703,0.04501366615
0.02310585976,0.04524612427
0.0221118927,0.04372239113
0.02183938026,0.04476332664
0.8168644905,0.04320502281
0.8174333572,0.04780006409
0.02426052094,0.04329538345
0.8066482544,0.04575037956
0.8158586025,0.04526925087
0.0213162899,0.04444122314
0.02116775513,0.04494380951
0.02298045158,0.04253697395
0.02628946304,0.04389715195
0.02322268486,0.04120802879
0.0231552124,0.04179930687
0.02119231224,0.04552149773
0.0239212513,0.04110693932
0.7615311146,0.04548048973
0.8147966862,0.0440955162
0.809936285,0.04311871529
0.8088042736,0.04347229004
0.02054858208,0.04326105118
0.02046823502,0.04527020454
0.8030905724,0.05045032501
0.8151471615,0.04363632202
0.8253467083,0.04639053345
0.0259540081,0.04165506363
0.02145695686,0.04657793045
,0.04310655594